Date,AAPL,MSFT,JPM,BAC,JNJ,PFE,XOM,CVX,PG,KO
2019-09-17,52.992512,129.430466,98.736191,25.423992,107.575348,24.982508,53.991104,92.122101,102.173157,44.195469
2019-09-18,53.489540,130.495026,99.727127,25.474936,108.189240,24.900366,53.732857,92.337715,102.383972,44.187317
2019-09-19,53.054943,132.897308,99.410690,25.322086,107.940369,24.989347,53.371284,91.951057,102.797180,44.423618
2019-09-20,52.279377,131.361710,99.011002,25.126783,109.217972,25.112547,53.186806,92.441811,103.083908,43.926579
2019-09-23,52.517090,131.079071,98.994347,25.067339,109.292648,24.804548,53.223694,92.873093,103.910332,44.113983
2019-09-24,52.267368,129.421051,97.703613,24.574821,109.135010,24.647125,52.493206,92.010544,104.239235,44.244362
2019-09-25,53.071754,131.286331,98.261528,24.838066,108.670425,24.571831,52.648159,91.839539,103.741699,44.138424
2019-09-26,52.798023,131.455917,97.453804,24.736168,106.895081,24.489702,52.367760,89.348541,104.829521,44.317692
2019-09-27,52.541092,129.750793,98.028404,24.922983,106.687668,24.790861,52.744083,88.188545,105.048798,44.252502
2019-09-30,53.777672,130.975449,98.003403,24.770134,107.334755,24.592367,52.102108,88.188545,104.888580,44.358421
2019-10-01,53.926540,129.129028,96.221367,24.150242,107.840813,24.250137,50.877232,86.262680,104.441589,44.529541
2019-10-02,52.574718,126.849174,94.306091,23.640741,109.508331,23.750488,49.549038,83.496544,102.105705,43.250282
2019-10-03,53.021328,128.384796,94.171806,23.615265,108.836349,24.263834,50.161488,84.136047,102.662270,43.869534
2019-10-04,54.507614,130.118164,96.211533,24.090801,110.885460,24.592367,50.891994,84.656548,104.568115,44.439907
2019-10-07,54.519611,129.176132,96.001686,24.039854,110.470703,24.523922,50.190990,84.217819,103.589874,43.893982
2019-10-08,53.880920,127.810089,93.861221,23.462421,109.375572,24.250137,49.216988,83.065285,101.979187,43.657692
2019-10-09,54.512413,130.231216,94.541138,23.683203,107.202011,24.428097,49.763020,84.128593,102.864670,43.861393
2019-10-10,55.247143,131.041367,95.867371,24.158731,107.069283,24.496542,50.360710,85.206779,102.830925,43.722862
2019-10-11,56.716633,131.587784,97.487396,24.549347,108.952477,24.715567,50.899368,86.366776,102.114136,43.429539
2019-10-14,56.634987,131.465332,97.747627,24.744659,108.446411,24.845615,51.046940,86.389091,101.237129,43.429539
2019-10-15,56.502934,133.368317,100.693901,25.245667,110.205223,24.982508,51.224022,86.485748,98.833740,43.600643
2019-10-16,56.274826,132.275513,100.458855,25.619293,112.138191,24.872990,50.345951,85.593445,99.112007,43.584347
2019-10-17,56.493336,131.597275,101.021263,25.695719,112.967796,24.955120,50.279552,85.771904,98.981316,43.828781
2019-10-18,56.764656,129.449326,101.197525,25.772150,105.941010,24.955120,49.888466,85.318344,99.694206,44.635464
2019-10-21,57.749111,130.410172,103.707329,26.341087,106.206482,24.955120,50.722275,86.708817,101.060577,44.187317
2019-10-22,57.617046,128.469589,104.748177,26.493935,107.185448,24.934591,50.980537,87.593697,103.691483,43.877693
2019-10-23,58.390205,129.289200,105.025185,26.680754,107.766151,25.167307,51.467537,87.727539,104.387405,44.521389
2019-10-24,58.486256,131.832764,104.949638,26.629801,105.775101,24.907211,50.980537,87.430115,105.906532,44.496948
2019-10-25,59.206596,132.576950,105.789032,26.935499,106.480263,25.167307,51.098595,88.240585,104.599564,43.796200
2019-10-28,59.799652,135.836502,106.191948,27.037399,107.168816,25.516382,50.648476,88.099327,104.794762,43.649540
2019-10-29,58.416615,134.555328,106.124794,27.232712,107.119080,26.152916,50.500900,87.839073,104.896614,43.519169
2019-10-30,58.409424,136.232193,105.537201,26.850582,110.205223,26.337715,49.969635,86.522926,106.033836,43.951012
2019-10-31,59.730022,135.064026,104.857307,26.553373,109.541519,26.262426,49.858944,86.359344,105.668907,44.350281
2019-11-01,61.425209,135.393753,107.274757,27.003437,108.844620,26.276115,51.356853,86.411392,105.125755,43.918438
2019-11-04,61.828606,136.175659,108.130974,27.512932,108.039932,26.029707,52.884266,90.396973,101.052101,43.299179
2019-11-05,61.739754,136.090897,108.365982,27.869583,108.197563,25.653267,53.932072,90.672096,100.907814,42.712509
2019-11-06,61.766171,135.714035,108.533867,27.844112,108.645531,25.742252,52.751461,89.155197,102.112961,43.022129
2019-11-07,62.479023,135.902435,109.121429,28.217743,109.035439,25.507282,53.873035,90.634880,101.518860,42.606579
2019-11-08,62.650024,137.504013,109.440414,28.243216,110.337975,25.604031,52.849957,89.921097,101.586754,42.541389
2019-11-11,63.146149,137.645325,109.054276,28.175282,109.491730,25.521109,52.528835,89.831841,101.272743,42.239906
2019-11-12,63.088348,138.549698,108.416344,28.098856,108.969101,25.548752,51.804462,89.943390,101.221855,42.133980
2019-11-13,63.692810,138.775726,107.845551,27.844112,108.902725,25.293053,51.378777,90.924911,102.393005,42.704353
2019-11-14,63.252083,139.482315,107.946289,27.767685,108.645531,25.258495,51.154751,90.686974,102.265709,42.883614
2019-11-15,64.003494,141.281677,108.726906,27.962988,111.947380,25.762970,51.670033,90.589355,102.299644,42.916203
2019-11-18,64.326210,141.630264,109.641853,27.988466,111.856117,25.721514,51.169689,89.019958,103.445366,43.209534
2019-11-19,64.131142,141.677338,109.608276,27.971483,111.847847,26.025589,50.646942,87.443054,103.046463,43.250282
2019-11-20,63.384556,141.431549,108.810860,27.759190,112.777000,25.604031,50.803757,88.111343,103.784843,43.364357
2019-11-21,63.100384,141.299255,109.062683,27.886568,113.191795,26.080875,52.028477,89.185165,102.129913,43.152496
2019-11-22,63.044975,141.403244,109.784538,28.175282,114.544060,26.488596,51.804462,89.080025,102.087471,43.209534
2019-11-25,64.150398,142.953506,110.372131,28.421545,114.594162,26.730469,51.460938,88.892319,102.274185,43.364357
2019-11-26,63.649467,143.709641,110.523201,28.319639,114.585785,26.460958,51.333981,88.449272,103.759369,43.918438
2019-11-27,64.504440,143.983810,110.850601,28.379080,115.070312,26.695919,51.304100,88.659538,103.335030,43.959167
2019-11-29,64.362343,143.095261,110.598755,28.294163,114.853142,26.619902,50.878433,87.953674,103.589630,43.836040
2019-12-02,63.618149,141.365372,110.355331,28.387577,114.744545,26.460958,51.095001,87.705864,104.149780,44.123341
2019-12-03,62.483852,141.138535,108.936760,27.886568,114.577507,26.295103,50.691738,87.022537,104.344963,44.164398
2019-12-04,63.035339,141.648987,111.085609,28.149807,116.431961,26.357294,51.266769,87.811005,105.685867,44.566639
2019-12-05,63.960133,141.724564,111.689980,28.252262,116.582283,26.281279,51.087543,87.352951,105.762260,44.484547
2019-12-06,65.195625,143.445023,113.351990,28.747467,117.267334,26.460958,51.909012,88.614494,105.397331,44.673347
2019-12-09,64.282867,143.076370,112.823189,28.610853,117.367546,26.481688,52.021023,88.081329,105.974396,44.386028
2019-12-10,64.658554,142.858902,112.898735,28.627937,116.941528,26.592255,51.572945,88.524345,105.465210,44.139774
2019-12-11,65.210083,143.397751,112.630096,28.721851,117.768547,26.412579,51.498276,87.277863,105.796219,44.287518
2019-12-12,65.376244,144.853470,115.853371,29.609800,118.069244,26.633722,52.528835,89.215179,105.719803,44.443504
2019-12-13,66.264923,146.072815,114.837700,29.404894,118.102684,26.488596,51.699902,88.576912,106.483620,44.673347
2019-12-16,67.399200,147.018127,115.282616,29.626873,118.445129,27.048357,52.274925,89.628181,106.560013,44.673347
2019-12-17,67.531700,146.224121,115.987686,29.917179,119.923737,26.882507,52.035954,89.057487,106.347832,44.673347
2019-12-18,67.370338,145.921600,115.870155,29.976934,119.614670,26.875595,52.177853,89.019958,105.244560,44.254692
2019-12-19,67.437759,147.188324,115.291008,29.840336,121.419022,26.930885,51.819386,88.704582,106.016869,44.591263
2019-12-20,67.298080,148.795227,115.198669,29.848873,122.012192,27.110559,52.230122,89.868492,106.390259,45.124847
2019-12-23,68.396286,148.795227,115.165077,30.028170,122.329582,27.172754,52.491489,90.356560,105.999878,45.075588
2019-12-24,68.461288,148.766876,115.484062,30.070858,121.903572,27.152027,52.289860,90.364067,106.271469,44.911419
2019-12-26,69.819595,149.986282,116.709572,30.326996,121.820007,27.214226,52.372002,90.559319,106.271469,45.165886
2019-12-27,69.793114,150.260406,116.793510,30.181852,121.753197,27.172754,52.192780,90.334045,107.009804,45.436794
2019-12-30,70.207336,148.965378,116.365410,30.011099,121.377235,26.889418,51.886608,89.996140,105.634941,45.371117
2019-12-31,70.720276,149.069366,117.011742,30.070858,121.853416,27.076006,52.110641,90.491745,105.999878,45.436794
2020-01-02,72.333893,151.829575,118.430321,30.429453,121.936966,27.048357,52.947033,91.182571,104.735367,45.141262
2020-01-03,71.630623,149.938995,116.867477,29.797647,120.525215,26.903244,52.521378,90.867188,104.030945,44.894985
2020-01-06,72.201393,150.326599,116.774544,29.754944,120.374847,26.868694,52.924637,90.559319,104.175224,44.878574
2020-01-07,71.861847,148.955948,114.789314,29.558577,121.109955,26.778847,52.491489,89.402916,103.530243,44.533802
2020-01-08,73.017838,151.328568,115.684792,29.857409,121.093269,26.993078,51.699902,88.381691,103.971527,44.615894
2020-01-09,74.568787,153.219070,116.107170,29.908638,121.452484,26.875595,52.095692,88.239021,105.108757,45.428574
2020-01-10,74.737381,152.510147,114.949821,29.661037,121.176750,27.290236,51.632687,87.435555,105.210609,45.584557
2020-01-13,76.334106,154.343979,115.904404,29.934250,121.711403,27.234949,52.125557,87.600754,105.982910,46.077095
2020-01-14,75.303314,153.256897,117.256073,30.156240,122.396408,27.691061,51.677490,87.330414,105.821655,45.970375
2020-01-15,74.980606,154.249435,115.498924,29.601257,122.805710,28.105694,51.595348,87.202766,106.899475,46.544991
2020-01-16,75.919861,157.075806,115.946648,29.643963,123.799812,28.064234,51.393715,87.773445,106.992828,46.643505
2020-01-17,76.760368,157.954895,116.749252,29.635412,124.610085,27.995129,51.199551,86.789764,107.281380,46.742016
2020-01-21,76.240173,157.387711,115.600311,29.251204,124.693634,27.877649,50.467716,85.085220,107.009804,46.930832
2020-01-22,76.512329,156.631500,115.465126,29.336594,123.841553,27.773981,50.176472,84.777336,107.196518,47.292023
2020-01-23,76.880775,157.595673,115.346848,29.131672,124.075455,28.133337,49.862816,84.927498,106.706474,47.472618
2020-01-24,76.659210,156.007675,112.483040,28.636473,123.900017,27.518284,49.526760,83.988892,106.834541,47.349483
2020-01-27,74.405037,153.398727,111.536873,28.047348,124.259254,27.753260,48.346836,82.892563,107.304085,47.185303
2020-01-28,76.509903,156.404678,113.564346,28.380337,124.885742,26.357294,48.279633,83.440712,107.594345,46.799492
2020-01-29,78.111412,158.843491,113.395409,28.183954,125.754501,25.970297,47.876369,82.877563,106.766235,46.799492
2020-01-30,77.998230,163.324051,114.797768,28.585243,125.604187,25.879539,48.384178,83.650963,107.526054,48.318146
2020-01-31,74.539894,160.913635,111.815674,28.030279,124.359467,25.998234,46.390255,80.452110,106.390625,47.940536
2020-02-03,74.335213,164.836487,112.668907,28.149807,125.445473,26.186720,45.352238,79.806320,106.808945,48.088291
2020-02-04,76.789261,170.262344,114.290863,28.704773,126.639977,26.312380,44.784679,80.234352,107.278465,48.301727
2020-02-05,77.415436,170.054398,116.233879,29.635412,128.636520,26.647476,46.845798,82.809975,108.260262,48.309940
2020-02-06,78.320961,173.580246,116.250786,29.601257,128.252274,26.710308,46.211048,82.216743,108.541985,48.424858
2020-02-07,77.256371,173.826004,115.879066,29.550047,126.882256,26.563707,45.904858,81.803741,107.637054,48.589043
2020-02-10,77.623306,178.372787,116.360619,29.618341,126.857224,26.396152,45.420052,82.442024,107.713867,49.048752
2020-02-11,77.154968,174.345947,116.580284,29.686649,126.965790,26.591633,45.851822,83.508293,105.997879,48.917389
2020-02-12,78.987236,174.601181,116.580284,29.814718,126.214012,26.347290,46.412376,84.131538,105.391747,48.769634
2020-02-13,78.424767,173.655914,116.478867,29.806183,125.378632,25.781805,46.154835,83.846222,106.680878,48.933834
2020-02-14,78.444084,175.206131,116.124069,29.754944,125.412033,25.488596,45.942730,83.625908,107.688271,49.212925
2020-02-18,77.007713,176.983215,114.586555,29.259750,124.585022,25.355946,45.359451,83.747459,106.604019,48.868149
2020-02-19,78.123016,177.514023,116.149399,29.643963,124.418030,25.293119,45.707905,84.127289,107.090675,49.065166
2020-02-20,77.321541,174.803177,116.149399,29.754944,123.941811,25.027828,45.344299,83.420792,108.063919,49.024120
2020-02-21,75.571350,169.277161,114.730186,29.336594,125.244934,24.937071,44.791317,82.813034,108.166336,49.360680
2020-02-24,71.981712,161.978714,111.646721,27.944891,122.664055,24.204039,42.693031,79.546417,105.263695,48.145756
2020-02-25,69.543510,159.305801,106.662476,26.536123,121.604790,23.687428,41.056816,76.507690,103.667244,47.464413
2020-02-26,70.646729,161.296219,106.983490,26.151915,120.789299,24.238947,40.155384,74.479340,102.583023,47.283810
2020-02-27,66.028679,149.931488,102.531487,24.871212,116.955811,23.806107,37.738941,71.508957,96.897232,45.092007
2020-02-28,65.990044,153.561752,98.087914,24.333323,113.055038,23.331385,38.966099,70.908791,96.666740,43.909912
2020-03-02,72.133781,163.779617,102.658203,25.076128,117.712448,24.350647,40.814415,73.377769,102.070778,45.904705
2020-03-03,69.842865,155.931396,98.805992,23.692970,113.988251,23.945732,38.860054,71.706490,100.884125,46.019627
2020-03-04,73.082489,161.656494,101.247414,24.239399,120.621231,25.411797,39.708450,74.851562,106.288155,48.367397
2020-03-05,70.711929,157.599625,96.280067,23.010675,119.385406,24.755556,37.958622,73.833603,103.837990,46.577843
2020-03-06,69.772850,153.144730,91.304306,22.091276,119.402214,24.448383,36.125450,72.412971,103.863594,45.362911
2020-03-09,64.254395,142.765701,78.936661,18.843319,114.702805,23.568741,31.709188,61.283619,99.082771,42.571854
2020-03-10,68.882080,152.528595,85.069771,20.286860,119.074356,24.148190,32.883327,64.557854,102.915970,44.049469
2020-03-11,66.489784,145.618774,81.065498,19.479164,110.802025,22.458723,31.800087,63.076481,95.266624,42.859161
2020-03-12,59.923592,131.808502,74.383278,17.623184,105.430054,20.957752,28.164070,57.933422,86.942848,38.713615
2020-03-13,67.102921,150.547546,87.781548,20.759445,112.895332,22.835714,28.876118,63.372738,97.383858,40.137955
2020-03-16,58.470348,128.358322,74.645142,17.563036,106.876030,21.069448,26.126377,52.949905,92.628632,37.479744
2020-03-17,61.041290,138.926880,79.206985,18.886280,114.828911,22.451744,27.883791,53.701996,100.943855,39.069702
2020-03-18,59.546997,133.078644,70.868950,17.863777,113.458618,22.591364,25.088598,41.820553,100.269432,37.140224
2020-03-19,59.090744,135.268188,72.060135,18.216064,106.808792,21.237003,26.080925,43.598206,94.617821,34.639378
2020-03-20,55.339348,130.187759,70.539513,16.901419,100.789467,20.252645,24.800739,45.117565,87.446541,31.716187
2020-03-23,54.163700,128.889130,66.763306,15.535214,93.433495,19.889618,23.823561,41.190018,83.408463,31.103394
2020-03-24,59.597698,140.604599,74.704269,18.069994,100.192627,20.734350,26.846003,50.556904,88.163658,32.668495
2020-03-25,59.269390,139.258682,77.492073,18.130146,100.377563,20.769257,28.247393,52.623257,86.157440,34.457199
2020-03-26,62.388336,147.969452,82.890251,19.522125,106.405251,22.165512,29.406372,58.024590,91.672462,36.676506
2020-03-27,59.805294,141.893692,76.985207,18.559765,103.538528,21.572104,27.989847,52.250999,94.054344,35.450912
2020-03-30,61.512032,151.874588,78.987335,18.937841,111.819260,22.807787,28.406471,54.659191,98.177795,37.264446
2020-03-31,61.386490,149.485992,76.055939,18.241846,110.238785,22.786844,28.762493,55.046627,93.909233,36.643364
2020-04-01,58.156528,144.178040,71.266014,16.987341,108.288391,22.165512,28.429192,52.083862,93.337250,34.879520
2020-04-02,59.126957,147.163757,73.927101,17.674740,111.936958,22.947414,30.603237,57.827072,97.665588,36.394951
2020-04-03,58.277222,145.808319,71.741959,17.210747,112.794434,23.484972,29.701797,57.059811,98.246124,36.295574
2020-04-06,63.361172,156.651779,76.359734,18.379322,117.493858,24.134233,30.656260,61.070919,100.576744,38.647373
2020-04-07,62.627300,154.964661,77.366951,19.023764,115.577126,23.464025,31.239538,61.473549,96.273994,38.514881
2020-04-08,64.230240,156.519089,80.490990,20.149374,120.436249,24.155169,33.216629,65.317558,98.263184,39.599682
2020-04-09,64.693718,156.528580,87.712143,21.360922,118.729691,24.706690,32.671227,64.048874,97.887566,40.576839
2020-04-13,65.963493,156.879272,83.811348,20.553223,117.502266,24.532160,32.390953,64.504684,98.988846,38.862671
2020-04-14,69.294876,164.642197,81.515259,20.389965,122.764954,25.439722,32.140972,64.276779,103.265991,40.510597
2020-04-15,68.662392,162.917084,77.494980,19.066723,124.135246,25.111609,30.663834,62.666260,103.487946,39.425781
2020-04-16,69.207962,167.807968,74.541656,18.405102,125.825035,25.048773,29.656363,60.767029,103.727013,39.003448
2020-04-17,68.268906,169.286697,81.242104,20.003304,127.800606,25.767838,32.739407,66.221565,106.450356,39.798431
2020-04-20,66.851860,165.931274,78.280258,19.333092,127.506439,25.188400,31.194088,63.486710,102.958626,38.531437
2020-04-21,64.785461,159.068832,76.009773,18.594139,125.833435,24.867256,31.027439,62.020515,102.173225,37.579124
2020-04-22,66.651505,164.471588,76.257301,18.731613,128.616089,25.307081,31.913721,64.147652,101.934181,37.827564
2020-04-23,66.393196,162.481079,76.299995,18.791763,130.734634,25.614252,32.913631,65.940483,102.613983,37.322411
2020-04-24,68.309944,165.447861,77.426697,19.058130,130.188202,26.095961,33.125729,66.100021,102.081146,37.620533
2020-04-27,68.358223,164.973938,80.764137,20.166563,129.708954,26.759180,33.284809,68.151146,100.938126,38.738457
2020-04-28,67.250175,160.955063,81.335991,20.527449,127.270996,26.465967,34.065037,68.303101,100.456856,38.705341
2020-04-29,69.459038,168.177658,83.529648,21.292179,126.304222,26.612577,35.951218,71.881218,100.620148,39.020020
2020-04-30,70.924347,169.864868,81.737198,20.664928,126.136078,26.780127,35.201302,69.890846,101.299088,38.001453
2020-05-01,69.782509,165.466827,79.594749,19.831455,124.664886,26.277475,32.678802,67.946053,100.396706,37.761307
2020-05-04,70.769852,169.514145,78.647285,19.702570,124.648102,26.263510,33.996868,69.465408,99.494316,37.380383
2020-05-05,71.832031,171.334061,78.527786,19.470570,125.682137,26.884850,33.958992,70.566956,99.700569,37.595699
2020-05-06,72.573135,173.021194,77.051109,19.204206,124.488373,26.884850,33.322685,68.409462,97.199692,37.057419
2020-05-07,73.323891,174.025940,77.853470,19.625237,124.076393,26.059895,33.512066,70.377045,96.400414,36.933205
2020-05-08,75.069122,175.049606,79.125275,20.252491,125.009544,26.243212,34.981621,72.526924,99.649002,38.183643
2020-05-11,76.250374,177.002228,76.795052,19.401831,125.354279,26.863688,34.648323,70.931595,99.098984,37.711628
2020-05-12,75.378983,172.992737,74.285591,18.791763,123.698090,26.341928,34.069164,69.207130,98.445831,37.115398
2020-05-13,74.468826,170.376694,71.724892,17.932518,123.689690,26.123354,32.378071,67.383865,97.904404,36.386658
2020-05-14,74.926331,171.115997,74.703819,18.654285,124.118423,26.736780,32.663776,68.409462,97.809845,36.187923
2020-05-15,74.483360,173.608856,73.321053,18.422289,126.472359,26.623966,32.432117,67.733345,98.497406,35.823555
2020-05-18,76.238251,175.267624,77.204750,19.702570,126.539589,26.842545,35.011246,71.340828,99.872437,37.239613
2020-05-19,75.797745,174.054352,75.685402,19.083910,125.278587,26.567553,33.930180,69.082306,96.632469,36.883530
2020-05-20,77.271843,176.468643,77.955925,19.685385,124.152046,26.532305,35.034412,71.687729,97.354370,38.001453
2020-05-21,76.695763,174.349014,76.965775,19.676790,123.336647,26.271414,34.408932,70.947723,95.927750,37.405231
2020-05-22,77.189537,174.425064,76.368279,19.470570,122.210754,26.440643,34.439823,69.591034,96.769974,37.289276
2020-05-26,76.666702,172.581116,81.788399,20.862555,122.371597,26.433588,35.451401,71.918968,96.280121,38.167076
2020-05-27,77.000748,172.809219,86.525673,22.323275,122.650932,26.377178,35.706223,72.381493,97.878632,38.697060
2020-05-28,77.034637,172.419479,85.236794,21.360922,124.411705,26.920097,34.779587,70.045837,99.743546,38.995171
2020-05-29,76.959579,174.177963,83.060196,20.725079,125.918503,26.927153,35.111645,70.685631,99.623230,38.655655
2020-06-01,77.906036,173.778717,84.161301,21.146103,124.597908,25.002270,35.737110,71.525848,100.766251,38.912373
2020-06-02,78.266716,175.755753,84.442978,21.343731,125.495209,25.495825,36.532471,72.990433,101.462364,38.837837
2020-06-03,78.697563,176.183472,89.000999,22.331865,125.833832,25.495825,38.022800,74.909813,101.866302,39.665939
2020-06-04,78.019814,173.864273,90.853233,23.171150,124.208534,25.390060,37.914696,74.216064,99.734955,39.682499
2020-06-05,80.241882,177.932388,94.941818,24.321924,124.691071,25.375961,40.988026,77.707947,101.694412,40.651375
2020-06-08,80.716316,179.034927,96.836716,24.693974,124.242378,25.799015,42.269871,79.581093,102.313202,41.280724
2020-06-09,83.265160,180.403656,94.352829,24.417101,123.556732,25.531080,41.327789,78.262955,101.703011,40.576839
2020-06-10,85.407364,187.095123,90.528877,23.015408,125.114296,25.326611,39.111591,75.218147,102.467888,40.262165
2020-06-11,81.306931,177.048462,82.974846,20.705215,119.247978,23.479292,35.659893,68.889603,99.915428,37.711628
2020-06-12,82.008888,178.445679,85.245338,21.440672,120.331512,23.796581,36.424355,71.217514,99.365402,38.104355
2020-06-15,83.023125,179.586243,86.423248,21.760811,119.569641,23.521599,36.401192,70.323349,100.284988,38.689304
2020-06-16,85.223419,183.987030,87.114639,22.323214,122.286949,23.549801,37.219719,72.481697,101.522522,39.082035
2020-06-17,85.104813,184.623871,84.912445,21.631027,121.914482,23.662611,36.007374,70.562294,101.350647,38.923279
2020-06-18,85.138695,186.600891,84.451515,21.665634,121.398132,23.436987,36.231304,70.870636,102.510864,39.265888
2020-06-19,84.652176,185.488800,83.486984,21.847334,121.753654,23.563898,35.505451,69.860855,102.201469,38.455334
2020-06-22,86.866982,190.640503,82.582207,21.302235,121.381149,23.345324,35.845215,70.600822,101.195938,38.221348
2020-06-23,88.721138,191.914124,83.589417,21.449326,120.932526,23.105598,36.061432,70.485214,101.178764,38.137787
2020-06-24,87.155045,188.045639,80.798264,20.601385,118.359146,22.696642,34.362606,67.556053,100.052933,37.310539
2020-06-25,88.312080,190.421860,83.615021,21.388758,118.232147,22.788307,34.879971,68.766251,101.316277,37.544502
2020-06-26,85.598610,186.610367,79.031380,20.030329,116.657639,22.590883,33.683079,66.646461,99.030235,36.408054
2020-06-29,87.571388,188.615952,79.381355,20.237988,117.698868,23.013935,34.223618,67.579163,101.118629,37.068203
2020-06-30,88.302376,193.434937,80.286133,20.549471,119.044823,23.056236,34.532486,68.781670,102.760101,37.335590
2020-07-01,88.135368,194.565964,79.603287,20.125505,118.833176,23.789526,33.752571,67.540627,103.112457,37.452583
2020-07-02,88.135368,196.048782,79.861862,20.151464,119.332619,24.332443,34.038284,68.072502,103.885910,37.502716
2020-07-06,90.492989,200.268967,81.878639,20.471601,121.034111,24.332443,34.277660,68.272926,104.530487,37.795193
2020-07-07,90.212212,197.940292,79.568817,19.909195,120.924072,23.994003,33.389645,66.530846,105.037529,37.778473
2020-07-08,92.313301,202.293564,80.413460,19.987068,121.279625,23.796581,33.312424,66.561646,105.613350,37.661476
2020-07-09,92.710243,203.709778,78.672447,19.701538,120.619354,23.592104,31.937923,63.778950,105.260986,36.692169
2020-07-10,92.872421,203.091919,82.973213,20.783085,120.517723,23.852982,32.934044,65.698334,106.472748,37.728333
2020-07-13,92.443962,196.818710,84.162621,20.930172,122.921867,24.826000,32.941772,65.829376,106.610260,37.811901
2020-07-14,93.973770,198.035339,84.645279,20.886915,125.215897,24.840099,34.030560,68.103348,107.504044,38.329979
2020-07-15,94.620071,197.740662,85.955338,21.284925,125.503677,25.185589,34.462994,68.519577,106.996994,38.772869
2020-07-16,93.455765,193.824615,86.196678,20.705215,126.341728,25.100981,34.192722,68.111038,107.220444,38.563953
2020-07-17,93.266983,192.836166,84.602180,20.090895,126.426384,25.559284,33.605858,67.209167,107.968132,39.123821
2020-07-20,95.232483,201.124390,83.860985,20.402382,126.638008,25.735565,32.818214,65.729149,107.632957,38.538887
2020-07-21,93.918091,198.415527,85.679550,21.129183,126.756523,25.869518,34.478436,70.446671,107.486862,39.441368
2020-07-22,94.181938,201.267014,85.058998,21.034014,126.985085,27.188034,33.675350,70.176903,108.406448,40.510952
2020-07-23,89.895119,192.512955,85.308929,21.233013,126.646492,27.082266,33.744858,70.153755,109.107826,40.343838
2020-07-24,89.672417,191.334351,84.705605,21.068615,125.385155,26.553461,33.536358,69.475418,108.934853,40.519318
2020-07-27,91.797676,193.758087,83.516212,20.886915,124.589470,26.468838,34.030560,70.176903,109.246193,40.510952
2020-07-28,90.289688,192.018723,83.878227,21.077272,124.293190,27.512369,33.629025,68.689171,110.595352,40.260269
2020-07-29,92.020378,193.957687,85.912247,21.864641,124.047684,27.681585,33.999672,69.429176,110.967201,40.126568
2020-07-30,93.133858,193.805603,83.619644,21.492584,124.301636,27.581915,32.331734,66.499992,113.656860,39.850819
2020-07-31,102.883896,194.860687,83.292137,21.527195,123.387413,27.396797,32.493904,64.703957,113.397400,39.474785
2020-08-03,105.476318,205.819839,82.826706,21.622377,124.733337,27.304239,32.625168,65.374580,113.544441,38.689304
2020-08-04,106.180710,202.730789,82.352699,21.639673,124.623329,27.332724,33.567249,66.669571,115.706505,39.015194
2020-08-05,106.565582,202.398087,83.783394,21.968468,125.622192,27.375441,33.860680,67.216873,115.403831,39.458073
2020-08-06,110.283592,205.639282,83.809250,22.037685,124.902618,27.247282,33.698513,67.425003,114.772522,39.675327
2020-08-07,107.776207,201.960876,85.653687,22.591440,125.791504,27.375441,33.544079,66.908546,115.498947,39.942734
2020-08-10,109.342690,197.940292,86.739639,22.980799,125.308975,27.332724,34.370331,69.167099,115.974640,39.875889
2020-08-11,106.090858,193.311340,89.480415,23.292284,124.411705,26.905537,34.725540,69.082306,115.222198,40.051365
2020-08-12,109.616714,198.833725,88.721977,23.127892,126.688782,27.289997,34.717667,69.930222,117.150795,40.469173
2020-08-13,111.556671,198.367996,88.230698,22.799101,125.283600,27.176085,33.867245,69.236458,117.427551,40.427402
2020-08-14,111.457260,198.558075,88.265190,22.902925,125.486748,27.097765,34.016850,69.645012,116.839485,40.485882
2020-08-17,111.166267,199.869751,85.938103,22.409739,126.121643,27.304239,33.575890,69.968758,117.185410,40.285343
2020-08-18,112.092567,201.019882,84.740105,22.089603,127.052811,27.311361,33.410534,68.522163,118.058868,40.460819
2020-08-19,112.233238,199.800278,84.938324,22.063643,127.306747,27.240162,33.040436,67.552536,117.418900,39.583412
2020-08-20,114.723640,204.449936,83.921318,21.717546,128.178665,27.567673,32.536488,66.317062,118.352936,39.566708
2020-08-21,120.635605,202.963608,83.878227,21.613716,129.312973,27.681587,32.292385,66.528183,118.863167,39.508213
2020-08-24,122.078445,203.601944,86.239761,22.228041,129.653839,27.653109,33.245178,68.185921,119.788551,40.084805
2020-08-25,121.076942,206.250671,86.618988,22.496265,129.577148,27.346956,32.190022,67.349213,120.264229,40.034653
2020-08-26,122.723480,210.709747,85.403732,22.115559,129.781647,27.090649,31.504953,66.293594,119.684769,40.243561
2020-08-27,121.256386,215.883377,88.213448,22.539526,130.361099,26.955374,31.292360,66.395256,119.529121,40.302059
2020-08-28,121.059998,218.103424,88.575447,22.755836,130.923523,26.990973,32.040417,66.958252,120.013412,41.639046
2020-08-31,125.165390,214.882980,86.351814,22.271303,130.727570,26.905537,31.449841,65.628960,119.632881,41.388367
2020-09-01,130.151031,216.540817,86.308723,22.245342,129.117004,26.257635,31.048258,64.964279,119.503143,41.045757
2020-09-02,127.454521,220.714050,87.610146,22.513565,131.085464,26.485470,30.859268,65.050316,121.518234,42.775505
